"timepoint"	"genotype"	"treatment"	"concentration"	"NPQ"	"qL"	"qN"	"qP"	"Y.II."	"file"
9	"kea1kea2"	"NaCl"	0	0.49	1	0.929	1	0.188	"input/For machine learning/20171230_gun1kea1kea2_rescue.txt"
9	"kea1kea2"	"NaCl"	0	0.439	0	0.918	0	0.154	"input/For machine learning/20171230_gun1kea1kea2_rescue.txt"
9	"kea1kea2"	"NaCl"	0	0.455	1	0.918	1	0.174	"input/For machine learning/20171230_gun1kea1kea2_rescue.txt"
9	"kea1kea2"	"NaCl"	0	0.408	0.909	0.898	0.925	0.174	"input/For machine learning/20171230_gun1kea1kea2_rescue.txt"
9	"kea1kea2"	"NaCl"	0	0.345	0.652	0.871	0.702	0.144	"input/For machine learning/20171230_gun1kea1kea2_rescue.txt"
9	"kea1kea2"	"NaCl"	0	0.373	0	0.882	0	0.13	"input/For machine learning/20171230_gun1kea1kea2_rescue.txt"
9	"kea1kea2"	"NaCl"	0	0.31	0.659	0.82	0.725	0.195	"input/For machine learning/20171230_gun1kea1kea2_rescue.txt"
9	"kea1kea2"	"NaCl"	0	0.329	0.779	0.867	0.816	0.165	"input/For machine learning/20171230_gun1kea1kea2_rescue.txt"
9	"kea1kea2"	"NaCl"	0	0.329	0.595	0.867	0.647	0.129	"input/For machine learning/20171230_gun1kea1kea2_rescue.txt"
9	"kea1kea2"	"NaCl"	0	0.318	0.725	0.851	0.773	0.171	"input/For machine learning/20171230_gun1kea1kea2_rescue.txt"
9	"kea1kea2"	"NaCl"	75	0.137	0.3	0.506	0.478	0.254	"input/For machine learning/20171230_gun1kea1kea2_rescue.txt"
9	"kea1kea2"	"NaCl"	75	0.204	0.329	0.624	0.49	0.24	"input/For machine learning/20171230_gun1kea1kea2_rescue.txt"
9	"kea1kea2"	"NaCl"	75	0.176	0.363	0.647	0.482	0.186	"input/For machine learning/20171230_gun1kea1kea2_rescue.txt"
9	"kea1kea2"	"NaCl"	75	0.208	0.505	0.796	0.565	0.12	"input/For machine learning/20171230_gun1kea1kea2_rescue.txt"
9	"kea1kea2"	"NaCl"	75	0.204	0.452	0.62	0.62	0.307	"input/For machine learning/20171230_gun1kea1kea2_rescue.txt"
9	"kea1kea2"	"NaCl"	75	0.314	0.477	0.725	0.635	0.302	"input/For machine learning/20171230_gun1kea1kea2_rescue.txt"
9	"kea1kea2"	"NaCl"	75	0.365	0.694	0.859	0.749	0.179	"input/For machine learning/20171230_gun1kea1kea2_rescue.txt"
9	"kea1kea2"	"NaCl"	75	0.176	0.373	0.659	0.486	0.18	"input/For machine learning/20171230_gun1kea1kea2_rescue.txt"
9	"kea1kea2"	"NaCl"	75	0.141	0.162	0.541	0.271	0.129	"input/For machine learning/20180209_kea1-1kea2-1gun1_rescue.txt"
9	"kea1kea2"	"NaCl"	75	0.243	0.323	0.655	0.494	0.251	"input/For machine learning/20180209_kea1-1kea2-1gun1_rescue.txt"
9	"kea1kea2"	"NaCl"	75	0.243	0.281	0.647	0.455	0.242	"input/For machine learning/20180209_kea1-1kea2-1gun1_rescue.txt"
9	"kea1kea2"	"NaCl"	75	0.247	0.385	0.659	0.565	0.292	"input/For machine learning/20180209_kea1-1kea2-1gun1_rescue.txt"
9	"kea1kea2"	"NaCl"	75	0.169	0.32	0.545	0.518	0.29	"input/For machine learning/20180209_kea1-1kea2-1gun1_rescue.txt"
9	"kea1kea2"	"NaCl"	75	0.906	0	0.976	0	0.768	"input/For machine learning/20180209_kea1-1kea2-1gun1_rescue.txt"
9	"kea1kea2"	"NaCl"	75	0.2	0.352	0.608	0.529	0.274	"input/For machine learning/20180209_kea1-1kea2-1gun1_rescue.txt"
9	"kea1kea2"	"NaCl"	75	0.227	0.473	0.698	0.596	0.233	"input/For machine learning/20180209_kea1-1kea2-1gun1_rescue.txt"
9	"kea1kea2"	"NaCl"	75	0.227	0.457	0.718	0.569	0.206	"input/For machine learning/20180209_kea1-1kea2-1gun1_rescue.txt"
9	"kea1kea2"	"NaCl"	75	0.173	0.246	0.545	0.435	0.25	"input/For machine learning/20180209_kea1-1kea2-1gun1_rescue.txt"
9	"kea1kea2"	"NaCl"	75	0.18	0.326	0.557	0.529	0.303	"input/For machine learning/20180209_kea1-1kea2-1gun1_rescue.txt"
9	"kea1kea2"	"NaCl"	75	0.184	0.277	0.608	0.424	0.201	"input/For machine learning/20180209_kea1-1kea2-1gun1_rescue.txt"
9	"kea1kea2"	"NaCl"	75	0.231	0.338	0.737	0.431	0.141	"input/For machine learning/20180209_kea1-1kea2-1gun1_rescue.txt"
9	"kea1kea2"	"NaCl"	75	0	0	0	0	0.907	"input/For machine learning/20180209_kea1-1kea2-1gun1_rescue.txt"
9	"kea1kea2"	"NaCl"	75	0.231	0.281	0.729	0.373	0.127	"input/For machine learning/20180209_kea1-1kea2-1gun1_rescue.txt"
9	"kea1kea2"	"NaCl"	75	0.227	0.44	0.773	0.518	0.139	"input/For machine learning/20180209_kea1-1kea2-1gun1_rescue.txt"
9	"kea1kea2"	"NaCl"	75	0.298	0.616	0.796	0.698	0.213	"input/For machine learning/20180209_kea1-1kea2-1gun1_rescue.txt"
9	"kea1kea2"	"NaCl"	75	0.22	0.235	0.702	0.329	0.122	"input/For machine learning/20180209_kea1-1kea2-1gun1_rescue.txt"
9	"kea1kea2"	"NaCl"	0	0.22	0.397	0.62	0.588	0.316	"input/For machine learning/High Light_2017-06-01_.txt"
9	"kea1kea2"	"NaCl"	0	0.231	0.432	0.639	0.612	0.315	"input/For machine learning/High Light_2017-06-01_.txt"
9	"kea1kea2"	"NaCl"	0	0.231	0.426	0.631	0.616	0.331	"input/For machine learning/High Light_2017-06-01_.txt"
9	"kea1kea2"	"NaCl"	0	0.255	0.457	0.671	0.627	0.314	"input/For machine learning/High Light_2017-06-01_.txt"
9	"kea1kea2"	"NaCl"	0	0.286	0.46	0.702	0.624	0.302	"input/For machine learning/High Light_2017-06-01_.txt"
9	"kea1kea2"	"NaCl"	0	0.259	0.477	0.671	0.647	0.328	"input/For machine learning/High Light_2017-06-01_.txt"
9	"kea1kea2"	"NaCl"	0	0.38	0.531	0.773	0.671	0.299	"input/For machine learning/High Light_2017-06-01_.txt"
9	"kea1kea2"	"NaCl"	0	0.416	0.441	0.788	0.588	0.263	"input/For machine learning/High Light_2017-06-01_.txt"
9	"kea1kea2"	"NaCl"	0	0.404	0.445	0.776	0.6	0.278	"input/For machine learning/High Light_2017-06-01_.txt"
9	"kea1kea2"	"NaCl"	75	0.227	0.276	0.588	0.51	0.321	"input/For machine learning/High Light_2017-06-01_.txt"
9	"kea1kea2"	"NaCl"	75	0.282	0.283	0.647	0.506	0.309	"input/For machine learning/High Light_2017-06-01_.txt"
9	"kea1kea2"	"NaCl"	75	0.235	0.289	0.596	0.529	0.339	"input/For machine learning/High Light_2017-06-01_.txt"
9	"kea1kea2"	"NaCl"	75	0.353	0.323	0.718	0.522	0.294	"input/For machine learning/High Light_2017-06-01_.txt"
9	"kea1kea2"	"NaCl"	75	0.369	0.312	0.725	0.506	0.283	"input/For machine learning/High Light_2017-06-01_.txt"
9	"kea1kea2"	"NaCl"	75	0.345	0.336	0.706	0.541	0.31	"input/For machine learning/High Light_2017-06-01_.txt"
9	"kea1kea2"	"NaCl"	75	0.224	0.289	0.584	0.529	0.339	"input/For machine learning/High Light_2017-06-01_.txt"
9	"kea1kea2"	"NaCl"	75	0.278	0.312	0.651	0.529	0.315	"input/For machine learning/High Light_2017-06-01_.txt"
9	"kea1kea2"	"NaCl"	75	0.239	0.295	0.604	0.533	0.337	"input/For machine learning/High Light_2017-06-01_.txt"
9	"ys1"	"NaCl"	0	0.271	0.428	0.792	0.51	0.143	"input/For machine learning/High Light_2017-06-01_.txt"
9	"ys1"	"NaCl"	0	0.278	0.464	0.831	0.529	0.121	"input/For machine learning/High Light_2017-06-01_.txt"
9	"ys1"	"NaCl"	0	0.224	0.451	0.761	0.533	0.15	"input/For machine learning/High Light_2017-06-01_.txt"
9	"ys1"	"NaCl"	0	0.275	0.32	0.733	0.439	0.175	"input/For machine learning/High Light_2017-06-01_.txt"
9	"ys1"	"NaCl"	0	0.275	0.322	0.749	0.431	0.161	"input/For machine learning/High Light_2017-06-01_.txt"
9	"ys1"	"NaCl"	0	0.231	0.276	0.694	0.392	0.161	"input/For machine learning/High Light_2017-06-01_.txt"
9	"ys1"	"NaCl"	0	0.294	0.317	0.78	0.412	0.139	"input/For machine learning/High Light_2017-06-01_.txt"
9	"ys1"	"NaCl"	0	0.2	0.227	0.655	0.337	0.142	"input/For machine learning/High Light_2017-06-01_.txt"
9	"ys1"	"NaCl"	0	0.267	0	0.8	0	0.111	"input/For machine learning/High Light_2017-06-01_.txt"
9	"ys1"	"NaCl"	75	0.2	0.2	0.651	0.306	0.133	"input/For machine learning/High Light_2017-06-01_.txt"
9	"ys1"	"NaCl"	75	0.212	0.177	0.647	0.286	0.133	"input/For machine learning/High Light_2017-06-01_.txt"
9	"ys1"	"NaCl"	75	0.176	0.256	0.612	0.384	0.173	"input/For machine learning/High Light_2017-06-01_.txt"
10	"Col-0"	"NaCl"	0	0.275	0.201	0.639	0.4	0.25	"input/For machine learning/20170911_glk1glk2 _for_machine_learning_2018-03-27_.txt"
10	"Col-0"	"NaCl"	0	0.255	0.168	0.62	0.349	0.218	"input/For machine learning/20170911_glk1glk2 _for_machine_learning_2018-03-27_.txt"
10	"Col-0"	"NaCl"	0	0.31	0.228	0.675	0.42	0.249	"input/For machine learning/20170911_glk1glk2 _for_machine_learning_2018-03-27_.txt"
10	"Col-0"	"NaCl"	75	0.231	0.246	0.604	0.451	0.272	"input/For machine learning/20170911_glk1glk2 _for_machine_learning_2018-03-27_.txt"
10	"Col-0"	"NaCl"	75	0.176	0.202	0.522	0.416	0.267	"input/For machine learning/20170911_glk1glk2 _for_machine_learning_2018-03-27_.txt"
10	"Col-0"	"NaCl"	75	0.224	0.238	0.584	0.463	0.297	"input/For machine learning/20170911_glk1glk2 _for_machine_learning_2018-03-27_.txt"
10	"Col-0"	"NaCl"	0	0.239	0.167	0.596	0.365	0.237	"input/For machine learning/20171129_2017-11-29_.txt"
10	"Col-0"	"NaCl"	0	0.325	0.193	0.678	0.38	0.233	"input/For machine learning/20171129_2017-11-29_.txt"
10	"Col-0"	"NaCl"	0	0.243	0.171	0.6	0.373	0.244	"input/For machine learning/20171129_2017-11-29_.txt"
10	"Col-0"	"NaCl"	0	0.196	0.144	0.537	0.337	0.227	"input/For machine learning/20171129_2017-11-29_.txt"
10	"Col-0"	"NaCl"	0	0.216	0.14	0.565	0.325	0.215	"input/For machine learning/20171129_2017-11-29_.txt"
10	"Col-0"	"NaCl"	0	0.196	0.145	0.545	0.333	0.22	"input/For machine learning/20171129_2017-11-29_.txt"
10	"Col-0"	"NaCl"	0	0.169	0.129	0.494	0.322	0.221	"input/For machine learning/20171129_2017-11-29_.txt"
10	"Col-0"	"NaCl"	0	0.169	0.115	0.494	0.294	0.202	"input/For machine learning/20171129_2017-11-29_.txt"
10	"Col-0"	"NaCl"	0	0.227	0.127	0.584	0.29	0.188	"input/For machine learning/20171129_2017-11-29_.txt"
10	"Col-0"	"NaCl"	75	0.231	0.228	0.596	0.443	0.279	"input/For machine learning/20171129_2017-11-29_.txt"
10	"Col-0"	"NaCl"	75	0.275	0.23	0.643	0.435	0.267	"input/For machine learning/20171129_2017-11-29_.txt"
10	"Col-0"	"NaCl"	75	0.243	0.207	0.612	0.408	0.252	"input/For machine learning/20171129_2017-11-29_.txt"
10	"Col-0"	"NaCl"	75	0.204	0.192	0.561	0.396	0.252	"input/For machine learning/20171129_2017-11-29_.txt"
10	"Col-0"	"NaCl"	75	0.302	0.217	0.671	0.408	0.245	"input/For machine learning/20171129_2017-11-29_.txt"
10	"Col-0"	"NaCl"	75	0.306	0.238	0.667	0.443	0.268	"input/For machine learning/20171129_2017-11-29_.txt"
10	"Col-0"	"NaCl"	75	0.11	0.157	0.38	0.392	0.279	"input/For machine learning/20171129_2017-11-29_.txt"
10	"Col-0"	"NaCl"	75	0.204	0.196	0.553	0.42	0.279	"input/For machine learning/20171129_2017-11-29_.txt"
10	"Col-0"	"NaCl"	75	0.137	0.159	0.443	0.38	0.264	"input/For machine learning/20171129_2017-11-29_.txt"
10	"Col-0"	"NaCl"	75	0.169	0.177	0.498	0.404	0.276	"input/For machine learning/20171129_2017-11-29_.txt"
10	"Col-0"	"NaCl"	75	0.216	0.212	0.569	0.439	0.288	"input/For machine learning/20171129_2017-11-29_.txt"
10	"Col-0"	"NaCl"	75	0.173	0.18	0.506	0.404	0.272	"input/For machine learning/20171129_2017-11-29_.txt"
10	"Col-0"	"NaCl"	0	0.263	0.205	0.624	0.412	0.259	"input/For machine learning/20171230_gun1kea1kea2_rescue.txt"
10	"Col-0"	"NaCl"	0	0.31	0.217	0.714	0.357	0.178	"input/For machine learning/20171230_gun1kea1kea2_rescue.txt"
10	"Col-0"	"NaCl"	0	0.329	0.193	0.686	0.373	0.222	"input/For machine learning/20171230_gun1kea1kea2_rescue.txt"
10	"Col-0"	"NaCl"	0	0.369	0.22	0.718	0.4	0.231	"input/For machine learning/20171230_gun1kea1kea2_rescue.txt"
10	"Col-0"	"NaCl"	0	0.188	0.183	0.545	0.38	0.242	"input/For machine learning/20171230_gun1kea1kea2_rescue.txt"
10	"Col-0"	"NaCl"	0	0.224	0.154	0.588	0.325	0.204	"input/For machine learning/20171230_gun1kea1kea2_rescue.txt"
10	"Col-0"	"NaCl"	0	0.157	0.135	0.514	0.278	0.167	"input/For machine learning/20171230_gun1kea1kea2_rescue.txt"
10	"Col-0"	"NaCl"	0	0.18	0.151	0.514	0.357	0.242	"input/For machine learning/20171230_gun1kea1kea2_rescue.txt"
10	"Col-0"	"NaCl"	0	0.118	0.125	0.447	0.255	0.149	"input/For machine learning/20171230_gun1kea1kea2_rescue.txt"
10	"Col-0"	"NaCl"	0	0.129	0.121	0.447	0.282	0.184	"input/For machine learning/20171230_gun1kea1kea2_rescue.txt"
10	"Col-0"	"NaCl"	0	0.129	0.126	0.443	0.298	0.196	"input/For machine learning/20171230_gun1kea1kea2_rescue.txt"
10	"Col-0"	"NaCl"	0	0.157	0.143	0.522	0.278	0.158	"input/For machine learning/20171230_gun1kea1kea2_rescue.txt"
10	"Col-0"	"NaCl"	75	0.208	0.239	0.557	0.475	0.31	"input/For machine learning/20171230_gun1kea1kea2_rescue.txt"
10	"Col-0"	"NaCl"	75	0.224	0.285	0.58	0.533	0.348	"input/For machine learning/20171230_gun1kea1kea2_rescue.txt"
10	"Col-0"	"NaCl"	75	0.157	0.162	0.49	0.353	0.227	"input/For machine learning/20171230_gun1kea1kea2_rescue.txt"
10	"Col-0"	"NaCl"	75	0.506	0	0.902	0	1	"input/For machine learning/20171230_gun1kea1kea2_rescue.txt"
10	"Col-0"	"NaCl"	75	0.157	0.471	0.573	0.624	0.287	"input/For machine learning/20171230_gun1kea1kea2_rescue.txt"
10	"Col-0"	"NaCl"	75	0.114	0.107	0.42	0.251	0.162	"input/For machine learning/20171230_gun1kea1kea2_rescue.txt"
10	"Col-0"	"NaCl"	75	0.063	0.11	0.333	0.196	0.097	"input/For machine learning/20171230_gun1kea1kea2_rescue.txt"
10	"Col-0"	"NaCl"	75	0	0.225	0	0.373	0.191	"input/For machine learning/20171230_gun1kea1kea2_rescue.txt"
10	"Col-0"	"NaCl"	75	0.251	0.265	0.612	0.502	0.321	"input/For machine learning/20180209_kea1-1kea2-1gun1_rescue.txt"
10	"Col-0"	"NaCl"	75	0.275	0.269	0.635	0.498	0.312	"input/For machine learning/20180209_kea1-1kea2-1gun1_rescue.txt"
10	"Col-0"	"NaCl"	75	0.208	0.226	0.561	0.459	0.3	"input/For machine learning/20180209_kea1-1kea2-1gun1_rescue.txt"
10	"Col-0"	"NaCl"	75	0.286	0.296	0.647	0.525	0.327	"input/For machine learning/20180209_kea1-1kea2-1gun1_rescue.txt"
10	"Col-0"	"NaCl"	75	0.306	0.305	0.667	0.533	0.328	"input/For machine learning/20180209_kea1-1kea2-1gun1_rescue.txt"
10	"Col-0"	"NaCl"	75	0.333	0.337	0.698	0.545	0.315	"input/For machine learning/20180209_kea1-1kea2-1gun1_rescue.txt"
10	"Col-0"	"NaCl"	75	0.251	0.279	0.616	0.51	0.319	"input/For machine learning/20180209_kea1-1kea2-1gun1_rescue.txt"
10	"Col-0"	"NaCl"	75	0.18	0.205	0.518	0.439	0.294	"input/For machine learning/20180209_kea1-1kea2-1gun1_rescue.txt"
10	"Col-0"	"NaCl"	75	0.208	0.236	0.561	0.471	0.308	"input/For machine learning/20180209_kea1-1kea2-1gun1_rescue.txt"
10	"Col-0"	"NaCl"	75	0.259	0.28	0.62	0.522	0.335	"input/For machine learning/20180209_kea1-1kea2-1gun1_rescue.txt"
10	"Col-0"	"NaCl"	75	0.196	0.21	0.541	0.443	0.296	"input/For machine learning/20180209_kea1-1kea2-1gun1_rescue.txt"
10	"Col-0"	"NaCl"	75	0.247	0.259	0.608	0.486	0.308	"input/For machine learning/20180209_kea1-1kea2-1gun1_rescue.txt"
10	"Col-0"	"NaCl"	75	0.239	0.278	0.6	0.518	0.333	"input/For machine learning/20180209_kea1-1kea2-1gun1_rescue.txt"
10	"Col-0"	"NaCl"	75	0.204	0.226	0.553	0.459	0.301	"input/For machine learning/20180209_kea1-1kea2-1gun1_rescue.txt"
10	"Col-0"	"NaCl"	75	0.157	0.133	0.533	0.255	0.14	"input/For machine learning/20180209_kea1-1kea2-1gun1_rescue.txt"
10	"Col-0"	"NaCl"	75	0.157	0.221	0.486	0.467	0.314	"input/For machine learning/20180209_kea1-1kea2-1gun1_rescue.txt"
10	"Col-0"	"NaCl"	75	0.224	0.241	0.584	0.467	0.299	"input/For machine learning/20180209_kea1-1kea2-1gun1_rescue.txt"
10	"Col-0"	"NaCl"	75	0.212	0.264	0.569	0.506	0.328	"input/For machine learning/20180209_kea1-1kea2-1gun1_rescue.txt"
10	"Col-0"	"NaCl"	0	0.216	0.29	0.569	0.545	0.357	"input/For machine learning/High Light_2017-06-01_.txt"
10	"Col-0"	"NaCl"	0	0.212	0.27	0.561	0.518	0.34	"input/For machine learning/High Light_2017-06-01_.txt"
10	"Col-0"	"NaCl"	0	0.22	0.303	0.576	0.553	0.36	"input/For machine learning/High Light_2017-06-01_.txt"
10	"Col-0"	"NaCl"	0	0.267	0.269	0.624	0.51	0.331	"input/For machine learning/High Light_2017-06-01_.txt"
10	"Col-0"	"NaCl"	0	0.275	0.289	0.631	0.533	0.344	"input/For machine learning/High Light_2017-06-01_.txt"
10	"Col-0"	"NaCl"	0	0.345	0.267	0.69	0.49	0.304	"input/For machine learning/High Light_2017-06-01_.txt"
10	"Col-0"	"NaCl"	0	0.376	0.265	0.706	0.486	0.301	"input/For machine learning/High Light_2017-06-01_.txt"
10	"Col-0"	"NaCl"	0	0.38	0.272	0.714	0.49	0.3	"input/For machine learning/High Light_2017-06-01_.txt"
10	"Col-0"	"NaCl"	75	0.322	0.292	0.675	0.522	0.324	"input/For machine learning/High Light_2017-06-01_.txt"
10	"Col-0"	"NaCl"	75	0.4	0.299	0.733	0.506	0.296	"input/For machine learning/High Light_2017-06-01_.txt"
10	"Col-0"	"NaCl"	75	0.365	0.309	0.706	0.533	0.327	"input/For machine learning/High Light_2017-06-01_.txt"
10	"Col-0"	"NaCl"	75	0.38	0.319	0.714	0.549	0.338	"input/For machine learning/High Light_2017-06-01_.txt"
10	"Col-0"	"NaCl"	75	0.4	0.302	0.725	0.522	0.314	"input/For machine learning/High Light_2017-06-01_.txt"
10	"Col-0"	"NaCl"	75	0.376	0.299	0.71	0.525	0.322	"input/For machine learning/High Light_2017-06-01_.txt"
10	"Col-0"	"NaCl"	75	0.294	0.304	0.643	0.557	0.363	"input/For machine learning/High Light_2017-06-01_.txt"
10	"Col-0"	"NaCl"	75	0.235	0.29	0.58	0.557	0.378	"input/For machine learning/High Light_2017-06-01_.txt"
10	"fug1"	"NaCl"	0	0.227	0.338	0.616	0.537	0.301	"input/For machine learning/High Light_2017-06-01_.txt"
10	"fug1"	"NaCl"	0	0.251	0.333	0.631	0.545	0.317	"input/For machine learning/High Light_2017-06-01_.txt"
10	"fug1"	"NaCl"	0	0.212	0.326	0.588	0.541	0.321	"input/For machine learning/High Light_2017-06-01_.txt"
10	"fug1"	"NaCl"	0	0.22	0.366	0.612	0.569	0.321	"input/For machine learning/High Light_2017-06-01_.txt"
10	"fug1"	"NaCl"	0	0.216	0.378	0.608	0.576	0.319	"input/For machine learning/High Light_2017-06-01_.txt"
10	"fug1"	"NaCl"	0	0.227	0.362	0.62	0.565	0.316	"input/For machine learning/High Light_2017-06-01_.txt"
10	"fug1"	"NaCl"	0	0.286	0.293	0.667	0.49	0.279	"input/For machine learning/High Light_2017-06-01_.txt"
10	"fug1"	"NaCl"	0	0.271	0.297	0.647	0.506	0.299	"input/For machine learning/High Light_2017-06-01_.txt"
10	"fug1"	"NaCl"	0	0.278	0.3	0.659	0.506	0.293	"input/For machine learning/High Light_2017-06-01_.txt"
10	"fug1"	"NaCl"	0	0.247	0.312	0.639	0.506	0.28	"input/For machine learning/High Light_2017-06-01_.txt"
10	"fug1"	"NaCl"	0	0.357	0.299	0.722	0.486	0.267	"input/For machine learning/High Light_2017-06-01_.txt"
10	"fug1"	"NaCl"	0	0.243	0.321	0.631	0.525	0.3	"input/For machine learning/High Light_2017-06-01_.txt"
10	"fug1"	"NaCl"	0	0.329	0.37	0.71	0.561	0.304	"input/For machine learning/High Light_2017-06-01_.txt"
10	"fug1"	"NaCl"	0	0.29	0.287	0.659	0.498	0.295	"input/For machine learning/High Light_2017-06-01_.txt"
10	"fug1"	"NaCl"	0	0.294	0.332	0.675	0.533	0.303	"input/For machine learning/High Light_2017-06-01_.txt"
10	"fug1"	"NaCl"	0	0.325	0.348	0.71	0.533	0.284	"input/For machine learning/High Light_2017-06-01_.txt"
10	"fug1"	"NaCl"	0	0.271	0.345	0.651	0.553	0.317	"input/For machine learning/High Light_2017-06-01_.txt"
10	"fug1"	"NaCl"	0	0.333	0.408	0.722	0.584	0.299	"input/For machine learning/High Light_2017-06-01_.txt"
10	"fug1"	"NaCl"	75	0.447	0.416	0.788	0.58	0.281	"input/For machine learning/High Light_2017-06-01_.txt"
10	"fug1"	"NaCl"	75	0.506	0.311	0.812	0.463	0.219	"input/For machine learning/High Light_2017-06-01_.txt"
10	"fug1"	"NaCl"	75	0.592	0	0.863	0	0.149	"input/For machine learning/High Light_2017-06-01_.txt"
10	"fug1"	"NaCl"	75	0.396	0.372	0.753	0.553	0.288	"input/For machine learning/High Light_2017-06-01_.txt"
10	"fug1"	"NaCl"	75	0.404	0.403	0.765	0.573	0.285	"input/For machine learning/High Light_2017-06-01_.txt"
10	"fug1"	"NaCl"	75	0.361	0.375	0.741	0.549	0.277	"input/For machine learning/High Light_2017-06-01_.txt"
10	"fug1"	"NaCl"	75	0.4	0.357	0.761	0.525	0.261	"input/For machine learning/High Light_2017-06-01_.txt"
10	"fug1"	"NaCl"	75	0.427	0.341	0.765	0.522	0.273	"input/For machine learning/High Light_2017-06-01_.txt"
10	"fug1"	"NaCl"	75	0.424	0.362	0.769	0.537	0.273	"input/For machine learning/High Light_2017-06-01_.txt"
10	"fug1"	"NaCl"	75	0.435	0.416	0.792	0.569	0.261	"input/For machine learning/High Light_2017-06-01_.txt"
10	"fug1"	"NaCl"	75	0.443	0.423	0.792	0.576	0.265	"input/For machine learning/High Light_2017-06-01_.txt"
10	"fug1"	"NaCl"	75	0.486	0.488	0.824	0.62	0.258	"input/For machine learning/High Light_2017-06-01_.txt"
10	"fug1"	"NaCl"	75	0.306	0.363	0.686	0.565	0.318	"input/For machine learning/High Light_2017-06-01_.txt"
10	"fug1"	"NaCl"	75	0.314	0.333	0.686	0.541	0.312	"input/For machine learning/High Light_2017-06-01_.txt"
10	"fug1"	"NaCl"	75	0.322	0.336	0.686	0.549	0.322	"input/For machine learning/High Light_2017-06-01_.txt"
10	"fug1"	"NaCl"	75	0.353	0.374	0.729	0.557	0.294	"input/For machine learning/High Light_2017-06-01_.txt"
10	"fug1"	"NaCl"	75	0.333	0.38	0.71	0.573	0.312	"input/For machine learning/High Light_2017-06-01_.txt"
10	"fug1"	"NaCl"	75	0.325	0.408	0.71	0.596	0.317	"input/For machine learning/High Light_2017-06-01_.txt"
10	"glk1glk2"	"NaCl"	0	0.212	0.257	0.549	0.529	0.365	"input/For machine learning/20170911_glk1glk2 _for_machine_learning_2018-03-27_.txt"
10	"glk1glk2"	"NaCl"	0	0.231	0.228	0.573	0.486	0.335	"input/For machine learning/20170911_glk1glk2 _for_machine_learning_2018-03-27_.txt"
10	"glk1glk2"	"NaCl"	0	0.235	0.278	0.58	0.553	0.38	"input/For machine learning/20170911_glk1glk2 _for_machine_learning_2018-03-27_.txt"
10	"glk1glk2"	"NaCl"	0	0.251	0.264	0.6	0.522	0.35	"input/For machine learning/20170911_glk1glk2 _for_machine_learning_2018-03-27_.txt"
10	"glk1glk2"	"NaCl"	0	0.275	0.288	0.62	0.553	0.372	"input/For machine learning/20170911_glk1glk2 _for_machine_learning_2018-03-27_.txt"
10	"glk1glk2"	"NaCl"	75	0.271	0.448	0.753	0.557	0.198	"input/For machine learning/20170911_glk1glk2 _for_machine_learning_2018-03-27_.txt"
10	"glk1glk2"	"NaCl"	75	0.212	0.305	0.553	0.584	0.403	"input/For machine learning/20170911_glk1glk2 _for_machine_learning_2018-03-27_.txt"
10	"glk1glk2"	"NaCl"	75	0.165	0.212	0.478	0.486	0.35	"input/For machine learning/20170911_glk1glk2 _for_machine_learning_2018-03-27_.txt"
10	"glk1glk2"	"NaCl"	75	0.216	0.28	0.553	0.561	0.391	"input/For machine learning/20170911_glk1glk2 _for_machine_learning_2018-03-27_.txt"
10	"glk1glk2"	"NaCl"	75	0.184	0.255	0.506	0.545	0.389	"input/For machine learning/20170911_glk1glk2 _for_machine_learning_2018-03-27_.txt"
10	"glk1glk2"	"NaCl"	75	0.184	0.287	0.506	0.588	0.424	"input/For machine learning/20170911_glk1glk2 _for_machine_learning_2018-03-27_.txt"
10	"glk1glk2"	"NaCl"	0	0.176	0.223	0.494	0.51	0.37	"input/For machine learning/20171129_2017-11-29_.txt"
10	"glk1glk2"	"NaCl"	0	0.208	0.224	0.541	0.494	0.35	"input/For machine learning/20171129_2017-11-29_.txt"
10	"glk1glk2"	"NaCl"	0	0.192	0.287	0.514	0.596	0.432	"input/For machine learning/20171129_2017-11-29_.txt"
